Session Title,Player Name,Minutes Played,Split Name,Tags,Distance (miles),Sprint Distance (yards),Power Plays,Energy (kcal),Impacts,Hr Load,Time In Red Zone (min),Player Load,Top Speed (mph),Distance Per Min (yd/min),Power Score (w/kg),Work Ratio,Hr Max (bpm),Distance in Speed Zone 1 (miles),Distance in Speed Zone 2 (miles),Distance in Speed Zone 3 (miles),Distance in Speed Zone 4 (miles),Distance in Speed Zone 5 (miles),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: > 20 G (Impacts),Power Play Duration Zones: 0 - 2.5 s (Power Plays),Power Play Duration Zones: 2.5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7.5 s (Power Plays),Power Play Duration Zones: 7.5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Distance in Deceleration Zones: 0 - 1 m/s/s (miles),Distance in Deceleration Zones: 1 - 2 m/s/s (miles),Distance in Deceleration Zones: 2 - 3 m/s/s (miles),Distance in Deceleration Zones: 3 - 4 m/s/s (miles),Distance in Deceleration Zones: > 4 m/s/s (miles),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Distance in Acceleration Zones: 0 - 1 m/s/s (miles),Distance in Acceleration Zones: 1 - 2 m/s/s (miles),Distance in Acceleration Zones: 2 - 3 m/s/s (miles),Distance in Acceleration Zones: 3 - 4 m/s/s (miles),Distance in Acceleration Zones: > 4 m/s/s (miles),Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Distance in Power Zone: 0 - 5 w/kg (miles),Distance in Power Zone: 5 - 10 w/kg (miles),Distance in Power Zone: 10 - 15 w/kg (miles),Distance in Power Zone: 15 - 20 w/kg (miles),Distance in Power Zone: 20 - 25 w/kg (miles),Distance in Power Zone: 25 - 30 w/kg (miles),Distance in Power Zone: 30 - 35 w/kg (miles),Distance in Power Zone: 35 - 40 w/kg (miles),Distance in Power Zone: 40 - 45 w/kg (miles),Distance in Power Zone: 45 - 50 w/kg (miles),Distance in Power Zone: > 50 w/kg (miles),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 96% Max HR (secs),Time in HR Load Zone 96% - 100% Max HR (secs),Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s
Transylvania,Connell,,2nd.half,game,0.0536,0,0,8.9405,0,0,0,10.1293,3.8476,2.0298,0.1225,0.1864,0,0.0536,0,0,0,0,2789.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257,0.0019,0.0001,0,0,257.1,3.8,0.2,0,0,0.0251,0.0008,0,0,0,2524.2,3.6,0.2,0,0,0.0374,0.0162,0,0,0,0,0,0,0,0,0,2770.7,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transylvania,Lucas,,2nd.half,game,1.0401,140.8406,14,154.2856,0,0,0,79.1596,14.5253,39.3805,2.8573,14.2227,0,0.1199,0.4037,0.4364,0.08,0,2203.8,380.3,181.4,23.7,0,11,0,0,0,0,0,8,2,2,2,0.4065,0.0834,0.0237,0.008,0.0045,735.5,58.9,11.7,4,2.3,0.4052,0.0839,0.0215,0.0031,0.0003,1898.2,59.1,16,3.2,0.3,0.1837,0.2014,0.2086,0.2101,0.1297,0.0551,0.0251,0.0122,0.0072,0.0033,0.0036,2288.9,203.2,116.3,89.6,49.6,20.8,9.8,4.8,3,1.6,1.6,2789.1,0,0,0,0,0,38,28,8,3,0,50,15,8,7
Transylvania,Reap,,2nd.half,game,2.7619,12.7351,14,580.3504,1,0,0,200.5986,12.2884,104.575,7.2549,43.6469,0,2.5102,0.187,0.0574,0.0072,0,2699.8,68.8,18.5,2.1,0,73,1,0,0,0,0,7,5,2,0,1.1515,0.1924,0.0481,0.0136,0.0031,1096.3,140.1,31.1,8,1.6,1.1235,0.1971,0.029,0.0037,0.0001,1322.5,161.5,24.5,3.5,0.1,0.4105,0.7419,0.8811,0.4914,0.1522,0.0488,0.0195,0.0072,0.0048,0.0034,0.0011,1237.2,723.7,495,228.2,66,22.3,9,3.6,2.3,1.3,0.6,2789.1,0,0,0,0,0,142,62,12,1,0,118,63,23,6
Transylvania,Sollinger,,2nd.half,game,2.7924,249.9511,22,441.8009,1,0,0,197.3114,16.3795,105.7284,7.4887,38.2834,0,0.325,1.4063,0.919,0.1349,0.0072,981.5,1366.4,401.4,38.3,1.6,80,1,0,0,0,0,14,4,2,2,1.1138,0.2056,0.0623,0.0166,0.0093,1170.4,140.2,39.2,8.6,4.6,1.1274,0.204,0.0438,0.0085,0.001,1233.8,152.4,31.6,7.3,1.1,0.6054,0.7022,0.6422,0.4435,0.1866,0.1016,0.0507,0.0245,0.0146,0.0084,0.0125,1367.5,699.4,363.2,201.3,76.1,37.7,20.2,9.6,5.6,3.3,5.3,2789.1,0,0,0,0,0,100,61,20,7,0,79,79,14,17
Transylvania,Chiero,,2nd.half,game,0.1145,0,0,15.48,0,0,0,46.1828,3.3306,4.3361,0.2538,0.0681,0,0.1145,0,0,0,0,2789.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577,0.0023,0.0003,0.0001,0,1289.8,4.8,0.5,0.1,0,0.0532,0.0008,0.0001,0,0,1489.3,4.2,0.4,0.1,0,0.1041,0.0104,0,0,0,0,0,0,0,0,0,2776.5,12.7,0,0,0,0,0,0,0,0,0,2789.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Transylvania,Nielsen,,2nd.half,game,2.8015,75.9042,22,486.8209,0,0,0,206.337,14.1326,106.0721,7.6074,42.4079,0,2.5396,0.1411,0.0776,0.0298,0.0133,2700.4,52.1,24.8,8.4,3.4,58,0,0,0,0,0,18,4,0,0,1.1446,0.2444,0.0651,0.0166,0.0033,1194.4,178.6,39.1,9.2,1.7,1.0305,0.2322,0.0536,0.0097,0.0014,1122,189.8,44,8.9,1.4,0.5522,0.7898,0.7691,0.3672,0.1563,0.0686,0.0363,0.0258,0.0155,0.01,0.0106,1269.9,762,443.4,174.2,68.6,28.4,16,11,6.4,4.2,5,2789,0,0,0,0,0,150,82,25,7,0,137,72,25,9
Transylvania,Flynn,,2nd.half,game,2.3055,261.4122,34,392.928,0,0,0,158.8591,15.44,87.2924,6.338,34.1281,0,1.7585,0.2395,0.1589,0.093,0.0555,2610.9,87.7,50.6,26.1,13.9,47,0,0,0,0,0,18,10,2,4,0.9144,0.1803,0.0545,0.0232,0.004,1065.5,119.6,29.8,11.4,1.7,0.867,0.2141,0.0404,0.006,0.0015,1376.1,148.4,29.7,5.6,1.4,0.356,0.5887,0.454,0.3847,0.2407,0.1398,0.0664,0.0351,0.0211,0.0073,0.0115,1593.1,575.4,258.6,170.1,91,48.7,23.6,12.8,7.9,2.8,5.2,2789.1,0,0,0,0,0,80,66,12,5,0,79,37,29,6
Transylvania,Wood,,2nd.half,game,0.6343,12.4682,4,127.4358,0,0,0,50.7365,11.7316,24.0159,1.7223,10.057,0,0.0694,0.3392,0.2186,0.0071,0,2391.7,300,95.2,2.2,0,41,0,0,0,0,0,4,0,0,0,0.245,0.065,0.0152,0.0024,0.0001,297.7,45.5,10.4,1.8,0.1,0.2399,0.0539,0.0115,0.0012,0,2375.2,46.2,11,1.2,0,0.1095,0.1722,0.1647,0.1164,0.0443,0.0153,0.0058,0.0042,0.0011,0.0007,0.0003,2446,159.9,96.3,54.3,19.9,7.1,2.6,1.9,0.6,0.3,0.2,2789,0,0,0,0,0,39,23,4,1,0,32,22,5,1
Transylvania,Wecht,,2nd.half,game,1.1307,75.1977,9,235.0498,0,0,0,96.1567,13.899,44.7203,3.2306,17.2671,0,0.9041,0.1271,0.0568,0.0342,0.0086,2593.8,46.8,18,9.6,2.2,44,0,0,0,0,0,5,2,1,1,0.4796,0.0859,0.0193,0.0077,0.004,896.4,55.2,11,4,1.9,0.4153,0.0903,0.0237,0.0048,0.0001,1615,67,16.4,3.4,0.1,0.2034,0.2633,0.2527,0.2012,0.1062,0.0443,0.0254,0.0157,0.0066,0.0041,0.0078,2107.8,250.2,143.5,87.3,41,16.3,10.1,6.6,2.7,1.6,3.3,2670.4,0,0,0,0,0,49,28,13,1,0,47,23,8,5
Transylvania,Dalimonte,,1st.half,game,2.8808,96.2267,22,530.7745,0,0,0,207.5583,15.3505,109.4688,7.8333,45.2348,0,2.5845,0.1591,0.0825,0.0419,0.0128,2679.6,58.7,26.3,11.7,3.2,47,0,0,0,0,0,13,8,1,0,1.1618,0.2448,0.0602,0.0172,0.003,1185.4,168.2,35.8,8.6,1.3,1.0962,0.2393,0.0509,0.0071,0.0003,1158.4,175.5,39.3,6.7,0.3,0.4715,0.8228,0.8097,0.3996,0.1886,0.0847,0.0482,0.0294,0.0132,0.0052,0.0079,1176.3,789.4,463.8,189.1,80.9,35.8,20.8,12.5,5.2,2.2,3.5,2779.4,0,0,0,0,0,148,85,22,2,0,147,75,27,5
Transylvania,Keller,,1st.half,game,3.4808,48.553,16,618.9624,0,0,0,287.6128,14.2271,132.2678,9.4116,62.227,0,3.1162,0.2441,0.0928,0.0221,0.0055,2651.8,90.3,29.7,6.3,1.4,305,0,0,0,0,0,8,7,1,0,1.3698,0.2845,0.0725,0.017,0.0032,1131.8,193,44,9.5,1.8,1.3934,0.291,0.0439,0.0051,0.0003,1146.9,210.9,36.4,4.9,0.3,0.3218,0.9881,1.1214,0.6331,0.2451,0.0944,0.0371,0.019,0.0108,0.0041,0.0057,766.5,900.2,634.3,298.7,106.7,40.8,15.6,8,4.6,1.8,2.3,2779.4,0,0,0,0,0,213,105,21,3,0,190,87,30,8
Transylvania,Noga,,1st.half,game,0.0468,0,0,7.9348,0,0,0,38.1152,1.8691,1.7777,0.1008,0,0,0.0466,0.0001,0,0,0,2779.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248,0.0007,0,0,0,1079.2,1.8,0,0,0,0.021,0.0002,0,0,0,1697.3,1.1,0,0,0,0.0468,0,0,0,0,0,0,0,0,0,0,2779.4,0,0,0,0,0,0,0,0,0,0,2779.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transylvania,Harding,,1st.half,game,3.0777,68.7465,20,554.7615,0,0,0,253.1334,14.6794,116.9493,8.3098,52.4754,0,2.7808,0.1639,0.0939,0.0299,0.0091,2678.5,60.1,30,8.5,2.3,140,0,0,0,0,0,14,3,2,1,1.2757,0.2571,0.0472,0.0154,0.0042,1162.2,194.1,30.3,9.1,2.1,1.1869,0.2356,0.0447,0.0087,0.0021,1137.5,196.4,37.6,8.2,1.9,0.4538,0.9873,0.9138,0.4015,0.1732,0.0682,0.0344,0.0192,0.0103,0.0067,0.0092,1011.5,900.8,539.7,190.7,72.4,29.5,14.5,7.9,4.4,3.2,4.8,2779.5,0,0,0,0,0,191,78,23,10,0,166,85,24,12
Transylvania,Davis,,1st.half,game,2.7348,111.0047,22,489.6626,1,0,0,175.3746,16.0763,103.92,7.2266,38.5213,0,2.4548,0.151,0.066,0.0398,0.0232,2685.9,55.7,21,11.2,5.7,57,1,0,0,0,0,16,5,1,0,1.1803,0.1667,0.0458,0.0141,0.0082,1237.2,119.2,25.7,7.4,3.8,1.0882,0.1883,0.0354,0.0063,0.0015,1214.3,138.6,26.2,5.8,1.3,0.6346,0.8449,0.6118,0.3346,0.1418,0.0828,0.0316,0.0217,0.015,0.0067,0.0093,1312.4,833.9,351.4,156,59.9,32.2,12.9,8.5,5.5,2.9,3.9,2779.4,0,0,0,0,0,115,55,16,5,0,101,54,16,14
Transylvania,Hague,,1st.half,game,1.5872,0,1,284.7345,0,0,0,101.9136,11.0009,60.3131,3.9145,14.6866,0,1.5806,0.0038,0.0028,0,0,2777.1,1.4,0.9,0,0,3,0,0,0,0,0,1,0,0,0,0.7723,0.0653,0.0106,0.0047,0.0009,1344.4,72.6,8,3.2,0.6,0.6582,0.0612,0.0112,0.0022,0.0005,1250.3,84.2,12.9,2.6,0.6,0.7669,0.5672,0.1876,0.0406,0.0121,0.0049,0.003,0.0016,0.001,0.0012,0.001,2035.6,586.7,118.6,23.7,7.2,3.1,1.6,1,0.7,0.6,0.6,2779.5,0,0,0,0,0,66,24,7,2,0,60,16,10,2
Transylvania,Sierens,,1st.half,game,0.0432,0,0,6.4698,0,0,0,11.7416,2.7241,1.6413,0.0984,0,0,0.0418,0.0013,0,0,0,2777.6,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237,0.0023,0.0001,0,0,287.5,6.1,0.1,0,0,0.0162,0.001,0,0,0,2477.9,7.6,0.3,0,0,0.043,0.0002,0,0,0,0,0,0,0,0,0,2779.3,0.2,0,0,0,0,0,0,0,0,0,2779.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transylvania,Reiser,,1st.half,game,3.0195,154.4396,18,561.8504,0,0,0,213.7249,16.5485,114.7404,8.1718,49.5197,0,2.6236,0.2289,0.0792,0.04,0.0477,2647.2,84.4,25.4,11.2,11.3,137,0,0,0,0,0,11,5,2,0,1.1272,0.245,0.0756,0.0216,0.0062,1102.6,171.8,44.4,11.3,3.1,1.244,0.2519,0.0405,0.0066,0.0009,1226.2,179.8,32.6,6.8,0.9,0.4675,0.9549,0.7283,0.4455,0.1908,0.1076,0.0632,0.032,0.0178,0.0075,0.0045,1061.8,923.3,418.9,203,83,42.1,23.5,12.1,6.9,2.8,2.1,2779.4,0,0,0,0,0,151,76,21,6,0,120,82,26,17
Transylvania,Stewart,,1st.half,game,0.0439,0,0,5.8087,0,0,0,21.8744,1.6504,1.6672,0.0956,0,0,0.0439,0,0,0,0,2779.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253,0.0003,0,0,0,641.7,1,0,0,0,0.0181,0.0001,0,0,0,2135.3,1.4,0,0,0,0.0439,0,0,0,0,0,0,0,0,0,0,2779.4,0,0,0,0,0,0,0,0,0,0,2779.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
